name,eval_task_name,model_name,data_dir,teacher_model,student_model,task_name,output_dir,cache_dir,max_seq_length,do_eval,do_lower_case,train_batch_size,eval_batch_size,learning_rate,weight_decay,num_train_epochs,warmup_proportion,no_cuda,gradient_accumulation_steps,aug_train,eval_step,pred_distill,data_url,temperature,training_time,accuracy,eval_time,z_amb_precision,z_amb_recall,z_amb_f1-score,z_amb_support,z_minus_m_precision,z_minus_m_recall,z_minus_m_f1-score,z_minus_m_support,z_plus_m_precision,z_plus_m_recall,z_plus_m_f1-score,z_plus_m_support,z_zero_precision,z_zero_recall,z_zero_f1-score,z_zero_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,model_size,memory,parameters
multiemo_en_medicine_sentence-run-1,multiemo_en_medicine_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_medicine_sentence-run-1,multiemo_en_medicine_sentence,data/models/TinyBERT_4L_312D/multiemo_en_medicine_sentence-run-1,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,931.793083,0.7655629139072848,0.874444,0.3619047619047619,0.24836601307189543,0.2945736434108527,153,0.7051597051597052,0.8130311614730878,0.7552631578947369,706,0.7945205479452054,0.7837837837837838,0.7891156462585033,518,0.8574850299401198,0.8063063063063063,0.8311085316308764,888,0.679767511237448,0.6628718161587683,0.6675152447987422,2265,0.7621291526872509,0.7655629139072848,0.7616211204263433,2265,58395396,58367536,14591884
multiemo_en_medicine_sentence-run-2,multiemo_en_medicine_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_medicine_sentence-run-2,multiemo_en_medicine_sentence,data/models/TinyBERT_4L_312D/multiemo_en_medicine_sentence-run-2,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,925.5239710000001,0.7686534216335541,0.901137,0.38738738738738737,0.28104575163398693,0.3257575757575758,153,0.7125,0.8073654390934845,0.7569721115537849,706,0.7992125984251969,0.7837837837837838,0.7914230019493178,518,0.8534278959810875,0.8130630630630631,0.8327566320645905,888,0.6881319704484179,0.6713145093935795,0.6767273303313173,2265,0.7656209129738313,0.7686534216335541,0.7654340945390659,2265,58395396,58367536,14591884
multiemo_en_medicine_sentence-run-3,multiemo_en_medicine_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_medicine_sentence-run-3,multiemo_en_medicine_sentence,data/models/TinyBERT_4L_312D/multiemo_en_medicine_sentence-run-3,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,905.481502,0.7673289183222958,0.884964,0.3883495145631068,0.26143790849673204,0.3125,153,0.7058096415327565,0.8087818696883853,0.753795379537954,706,0.8007889546351085,0.7837837837837838,0.7921951219512194,518,0.8522458628841607,0.8119369369369369,0.831603229527105,888,0.6867984934037832,0.6664851247264595,0.6725234327540697,2265,0.7634976103277715,0.7673289183222958,0.7632727500859144,2265,58395396,58367536,14591884
multiemo_en_medicine_sentence-run-4,multiemo_en_medicine_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_medicine_sentence-run-4,multiemo_en_medicine_sentence,data/models/TinyBERT_4L_312D/multiemo_en_medicine_sentence-run-4,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,937.784403,0.7642384105960265,0.858237,0.373015873015873,0.30718954248366015,0.33691756272401435,153,0.7083854818523154,0.8016997167138811,0.7521594684385383,706,0.8007889546351085,0.7837837837837838,0.7921951219512194,518,0.8547418967587035,0.8018018018018018,0.8274259151656014,888,0.6842330515655001,0.6736187111957816,0.6771745170698433,2265,0.7642432942966348,0.7642384105960265,0.7627745066896989,2265,58395396,58367536,14591884
multiemo_en_medicine_sentence-run-5,multiemo_en_medicine_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_medicine_sentence-run-5,multiemo_en_medicine_sentence,data/models/TinyBERT_4L_312D/multiemo_en_medicine_sentence-run-5,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,947.231873,0.7655629139072848,0.838095,0.40594059405940597,0.2679738562091503,0.3228346456692913,153,0.7019704433497537,0.8073654390934845,0.7509881422924901,706,0.8047337278106509,0.7876447876447876,0.7960975609756098,518,0.8461538461538461,0.8051801801801802,0.8251586843623774,888,0.6896996528434142,0.6670410657819007,0.6737697583249421,2265,0.7620029714289394,0.7655629139072848,0.7614617119404223,2265,58395396,58367536,14591884
multiemo_en_products_sentence-run-1,multiemo_en_products_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_products_sentence-run-1,multiemo_en_products_sentence,data/models/TinyBERT_4L_312D/multiemo_en_products_sentence-run-1,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,302.77137400000004,0.6913746630727763,0.390092,0.45222929936305734,0.5419847328244275,0.4930555555555556,131,0.7519788918205804,0.8284883720930233,0.7883817427385892,344,0.8024691358024691,0.6701030927835051,0.7303370786516855,194,0.6136363636363636,0.3698630136986301,0.4615384615384615,73,0.6550784226556177,0.6026098028498965,0.618328209621073,742,0.6986485766765145,0.6913746630727763,0.6889101054320581,742,58395396,58367536,14591884
multiemo_en_products_sentence-run-2,multiemo_en_products_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_products_sentence-run-2,multiemo_en_products_sentence,data/models/TinyBERT_4L_312D/multiemo_en_products_sentence-run-2,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,306.853072,0.6846361185983828,0.321261,0.4482758620689655,0.4961832061068702,0.4710144927536231,131,0.7356020942408377,0.8168604651162791,0.7741046831955921,344,0.8121212121212121,0.6907216494845361,0.746518105849582,194,0.56,0.3835616438356164,0.45528455284552843,73,0.6389997921077538,0.5968317411358255,0.6117304586610814,742,0.6876048160396196,0.6846361185983828,0.6820150868767532,742,58395396,58367536,14591884
multiemo_en_products_sentence-run-3,multiemo_en_products_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_products_sentence-run-3,multiemo_en_products_sentence,data/models/TinyBERT_4L_312D/multiemo_en_products_sentence-run-3,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,312.27941,0.6792452830188679,0.337408,0.41935483870967744,0.4961832061068702,0.45454545454545453,131,0.7310704960835509,0.813953488372093,0.7702888583218708,344,0.8238993710691824,0.6752577319587629,0.7422096317280453,194,0.6222222222222222,0.3835616438356164,0.4745762711864407,73,0.6491367320211583,0.5922390175683356,0.6104050539454529,742,0.6895989686433327,0.6792452830188679,0.6781099166577211,742,58395396,58367536,14591884
multiemo_en_products_sentence-run-4,multiemo_en_products_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_products_sentence-run-4,multiemo_en_products_sentence,data/models/TinyBERT_4L_312D/multiemo_en_products_sentence-run-4,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,317.53801,0.692722371967655,0.326439,0.44516129032258067,0.5267175572519084,0.4825174825174825,131,0.7440633245382586,0.8197674418604651,0.7800829875518671,344,0.83125,0.6855670103092784,0.751412429378531,194,0.625,0.410958904109589,0.49586776859504134,73,0.6613686537152099,0.6107527283828103,0.6274701670107306,742,0.7023738715275188,0.692722371967655,0.6920898872432688,742,58395396,58367536,14591884
multiemo_en_products_sentence-run-5,multiemo_en_products_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_products_sentence-run-5,multiemo_en_products_sentence,data/models/TinyBERT_4L_312D/multiemo_en_products_sentence-run-5,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,298.850765,0.6792452830188679,0.456264,0.432258064516129,0.5114503816793893,0.4685314685314685,131,0.7298701298701299,0.8168604651162791,0.7709190672153635,344,0.8238993710691824,0.6752577319587629,0.7422096317280453,194,0.5813953488372093,0.3424657534246575,0.43103448275862066,73,0.6418557285731626,0.5865085830447723,0.6031736625583745,742,0.6873038673577834,0.6792452830188679,0.6765875570031369,742,58395396,58367536,14591884
multiemo_en_reviews_sentence-run-1,multiemo_en_reviews_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_reviews_sentence-run-1,multiemo_en_reviews_sentence,data/models/TinyBERT_4L_312D/multiemo_en_reviews_sentence-run-1,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,119.315936,0.5573122529644269,0.139511,0.6122448979591837,0.5454545454545454,0.5769230769230769,110,0.4230769230769231,0.55,0.47826086956521735,40,0.5977011494252874,0.6046511627906976,0.6011560693641619,86,0.4375,0.4117647058823529,0.42424242424242425,17,0.5176307426153486,0.527967603531899,0.5201456100237201,253,0.5656514409057781,0.5573122529644269,0.5593024364489576,253,58395396,58367536,14591884
multiemo_en_reviews_sentence-run-2,multiemo_en_reviews_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_reviews_sentence-run-2,multiemo_en_reviews_sentence,data/models/TinyBERT_4L_312D/multiemo_en_reviews_sentence-run-2,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,113.62233599999999,0.5731225296442688,0.148707,0.63,0.5727272727272728,0.6000000000000001,110,0.4888888888888889,0.55,0.5176470588235293,40,0.5842696629213483,0.6046511627906976,0.5942857142857143,86,0.42105263157894735,0.47058823529411764,0.4444444444444444,17,0.5310527958472961,0.549491667703022,0.539094304388422,253,0.5781053015953898,0.5731225296442688,0.5745850171425618,253,58395396,58367536,14591884
multiemo_en_reviews_sentence-run-3,multiemo_en_reviews_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_reviews_sentence-run-3,multiemo_en_reviews_sentence,data/models/TinyBERT_4L_312D/multiemo_en_reviews_sentence-run-3,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,115.100274,0.5928853754940712,0.149335,0.6923076923076923,0.5727272727272728,0.6268656716417911,110,0.4716981132075472,0.625,0.5376344086021505,40,0.5957446808510638,0.6511627906976745,0.6222222222222222,86,0.4,0.35294117647058826,0.37500000000000006,17,0.5399376215915758,0.5504578099738838,0.540430575616541,253,0.6049636886772314,0.5928853754940712,0.5942557760308069,253,58395396,58367536,14591884
multiemo_en_reviews_sentence-run-4,multiemo_en_reviews_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_reviews_sentence-run-4,multiemo_en_reviews_sentence,data/models/TinyBERT_4L_312D/multiemo_en_reviews_sentence-run-4,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,115.167734,0.5889328063241107,0.146385,0.6956521739130435,0.5818181818181818,0.6336633663366337,110,0.45098039215686275,0.575,0.5054945054945055,40,0.6111111111111112,0.6395348837209303,0.6250000000000001,86,0.35,0.4117647058823529,0.37837837837837834,17,0.5269359192952543,0.5520294428553663,0.5356340625523794,253,0.6050059698508491,0.5889328063241107,0.593301118376452,253,58395396,58367536,14591884
multiemo_en_reviews_sentence-run-5,multiemo_en_reviews_sentence,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_sentence,data/models/TMP_TinyBERT_4L_312D/multiemo_en_reviews_sentence-run-5,multiemo_en_reviews_sentence,data/models/TinyBERT_4L_312D/multiemo_en_reviews_sentence-run-5,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,114.30058,0.5652173913043478,0.149495,0.6176470588235294,0.5727272727272728,0.5943396226415094,110,0.4418604651162791,0.475,0.4578313253012048,40,0.6022727272727273,0.6162790697674418,0.6091954022988506,86,0.4,0.47058823529411764,0.4324324324324324,17,0.515445062803134,0.533648644447208,0.5234496956684993,253,0.5700041486983951,0.5652173913043478,0.5669279345915681,253,58395396,58367536,14591884
multiemo_en_Nhotels_sentence-run-1,multiemo_en_hotels_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nhotels_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nhotels_sentence-run-1,multiemo_en_Nhotels_sentence,data/models/TinyBERT_6L_768D/multiemo_en_Nhotels_sentence-run-1,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,2141.54117,0.7561368209255533,2.95918,0.6758241758241759,0.42857142857142855,0.5245202558635395,287,0.7987132352941176,0.8412391093901258,0.8194247996228194,1033,0.7682291666666666,0.8149171270718232,0.7908847184986595,724,0.6644295302013423,0.673469387755102,0.668918918918919,441,0.7267990269965756,0.68954926319712,0.7009371732259843,2485,0.7518083098614972,0.7561368209255533,0.7503408092070346,2485,270236395,270194704,67548676
multiemo_en_Nhotels_sentence-run-2,multiemo_en_hotels_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nhotels_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nhotels_sentence-run-2,multiemo_en_Nhotels_sentence,data/models/TinyBERT_6L_768D/multiemo_en_Nhotels_sentence-run-2,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,2143.9878820000004,0.7569416498993964,2.994047,0.6752577319587629,0.4564459930313589,0.5446985446985447,287,0.8046728971962617,0.8334946757018393,0.8188302425106989,1033,0.7749029754204398,0.8273480662983426,0.8002672010688042,724,0.6473214285714286,0.6575963718820862,0.6524184476940383,441,0.7255387582867232,0.6937212767284068,0.7040536089930215,2485,0.753128602044387,0.7569416498993964,0.7522294212671707,2485,270236395,270194704,67548676
multiemo_en_Nhotels_sentence-run-3,multiemo_en_hotels_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nhotels_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nhotels_sentence-run-3,multiemo_en_Nhotels_sentence,data/models/TinyBERT_6L_768D/multiemo_en_Nhotels_sentence-run-3,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,2178.7148509999997,0.7545271629778671,2.971025,0.6613756613756614,0.4355400696864111,0.5252100840336135,287,0.8009174311926606,0.8451113262342691,0.8224211022138483,1033,0.7609819121447028,0.81353591160221,0.7863818424566089,724,0.6666666666666666,0.6530612244897959,0.6597938144329897,441,0.7224854178449228,0.6868121330031715,0.698451710784265,2485,0.7493414187644258,0.7545271629778671,0.7487347359388674,2485,270236395,270194704,67548676
multiemo_en_Nhotels_sentence-run-4,multiemo_en_hotels_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nhotels_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nhotels_sentence-run-4,multiemo_en_Nhotels_sentence,data/models/TinyBERT_6L_768D/multiemo_en_Nhotels_sentence-run-4,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,2222.1120149999997,0.7553319919517103,2.986036,0.6813186813186813,0.43205574912891986,0.5287846481876333,287,0.7863554757630161,0.8480154888673765,0.816022356776898,1033,0.764404609475032,0.824585635359116,0.7933554817275746,724,0.6862745098039216,0.6349206349206349,0.6595995288574794,441,0.7295883190901629,0.6848943770690118,0.6994405038873963,2485,0.7500682752857584,0.7553319919517103,0.7484849294073638,2485,270236395,270194704,67548676
multiemo_en_Nhotels_sentence-run-5,multiemo_en_hotels_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nhotels_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nhotels_sentence-run-5,multiemo_en_Nhotels_sentence,data/models/TinyBERT_6L_768D/multiemo_en_Nhotels_sentence-run-5,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,2204.573358,0.7561368209255533,2.972121,0.6949152542372882,0.42857142857142855,0.5301724137931034,287,0.7994505494505495,0.8451113262342691,0.8216470588235294,1033,0.7563131313131313,0.8273480662983426,0.7902374670184698,724,0.6698113207547169,0.6439909297052154,0.6566473988439306,441,0.7301225639389215,0.686255437702314,0.6996760846197583,2485,0.7518030563670248,0.7561368209255533,0.7495510356277151,2485,270236395,270194704,67548676
multiemo_en_Nmedicine_sentence-run-1,multiemo_en_medicine_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nmedicine_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nmedicine_sentence-run-1,multiemo_en_Nmedicine_sentence,data/models/TinyBERT_6L_768D/multiemo_en_Nmedicine_sentence-run-1,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,2242.964345,0.6763796909492273,2.943564,0.27450980392156865,0.27450980392156865,0.27450980392156865,153,0.6087844739530133,0.8441926345609065,0.7074183976261128,706,0.7126213592233009,0.7084942084942085,0.7105517909002905,518,0.8527508090614887,0.5934684684684685,0.6998671978751659,888,0.6121666115398429,0.605166278861288,0.5980867975807844,2265,0.7055993029294035,0.6763796909492273,0.6759316945357763,2265,270236395,270194704,67548676
multiemo_en_Nmedicine_sentence-run-2,multiemo_en_medicine_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nmedicine_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nmedicine_sentence-run-2,multiemo_en_Nmedicine_sentence,data/models/TinyBERT_6L_768D/multiemo_en_Nmedicine_sentence-run-2,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,2222.176535,0.6772626931567329,2.931973,0.2932330827067669,0.2549019607843137,0.27272727272727276,153,0.5940298507462687,0.8456090651558074,0.6978375219170075,706,0.7213438735177866,0.7046332046332047,0.7128906250000001,518,0.8582930756843801,0.6002252252252253,0.7064280980781975,888,0.6167249706638005,0.6013423639496378,0.5974708794306195,2265,0.7064327213999753,0.6772626931567329,0.6759320344565649,2265,270236395,270194704,67548676
multiemo_en_Nmedicine_sentence-run-3,multiemo_en_medicine_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nmedicine_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nmedicine_sentence-run-3,multiemo_en_Nmedicine_sentence,data/models/TinyBERT_6L_768D/multiemo_en_Nmedicine_sentence-run-3,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,2270.795145,0.686092715231788,2.942727,0.2890625,0.24183006535947713,0.26334519572953735,153,0.607,0.8597733711048159,0.7116060961313013,706,0.7190569744597249,0.7065637065637066,0.7127555988315483,518,0.8662420382165605,0.6126126126126126,0.7176781002638521,888,0.6203403781690713,0.6051949389101531,0.6013462477390598,2265,0.7127871987666415,0.686092715231788,0.6839696565317266,2265,270236395,270194704,67548676
multiemo_en_Nmedicine_sentence-run-4,multiemo_en_medicine_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nmedicine_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nmedicine_sentence-run-4,multiemo_en_Nmedicine_sentence,data/models/TinyBERT_6L_768D/multiemo_en_Nmedicine_sentence-run-4,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,5343.893515,0.6799116997792495,2.925766,0.2619047619047619,0.21568627450980393,0.23655913978494625,153,0.6037924151696606,0.8569405099150141,0.708430913348946,706,0.7252066115702479,0.6776061776061776,0.7005988023952096,518,0.8437978560490046,0.6204954954954955,0.7151200519143414,888,0.6086754111734187,0.5926821143816228,0.5901772268608608,2265,0.7025599976362532,0.6799116997792495,0.6773874432459631,2265,270236395,270194704,67548676
multiemo_en_Nmedicine_sentence-run-5,multiemo_en_medicine_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nmedicine_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nmedicine_sentence-run-5,multiemo_en_Nmedicine_sentence,data/models/TinyBERT_6L_768D/multiemo_en_Nmedicine_sentence-run-5,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,2206.150826,0.6830022075055188,2.964692,0.2706766917293233,0.23529411764705882,0.2517482517482517,153,0.6130705394190872,0.8371104815864022,0.7077844311377245,706,0.7108910891089109,0.693050193050193,0.7018572825024438,518,0.8461538461538461,0.6317567567567568,0.7234042553191491,888,0.6101980416027919,0.5993028872601027,0.5961985551768922,2265,0.7036942755882972,0.6830022075055188,0.6817476123445415,2265,270236395,270194704,67548676
multiemo_en_Nproducts_sentence-run-1,multiemo_en_products_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nproducts_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nproducts_sentence-run-1,multiemo_en_Nproducts_sentence,data/models/TinyBERT_6L_768D/multiemo_en_Nproducts_sentence-run-1,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,3209.6405910000003,0.6253369272237197,0.993843,0.6153846153846154,0.3053435114503817,0.40816326530612246,131,0.7202216066481995,0.7558139534883721,0.7375886524822696,344,0.8211920529801324,0.6391752577319587,0.7188405797101448,194,0.24242424242424243,0.547945205479452,0.3361344537815126,73,0.5998056293592975,0.5620694820375411,0.5501817378200125,742,0.6811049127728849,0.6253369272237197,0.6350306897558239,742,270236395,270194704,67548676
multiemo_en_Nproducts_sentence-run-2,multiemo_en_products_sentence,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nproducts_sentence,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nproducts_sentence-run-2,multiemo_en_Nproducts_sentence,data/models/TinyBERT_6L_768D/multiemo_en_Nproducts_sentence-run-2,,128,False,True,16,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,3278.0925049999996,0.6078167115902965,0.998045,0.65,0.29770992366412213,0.40837696335078527,131,0.7102272727272727,0.7267441860465116,0.7183908045977011,344,0.8,0.5979381443298969,0.6843657817109146,194,0.24864864864864866,0.6301369863013698,0.35658914728682173,73,0.6022189803439804,0.563132310085475,0.5419306742365557,742,0.6776543573713386,0.6078167115902965,0.6191668307067622,742,270236395,270194704,67548676
