name,eval_task_name,model_name,data_dir,teacher_model,student_model,task_name,output_dir,cache_dir,max_seq_length,do_eval,do_lower_case,train_batch_size,eval_batch_size,learning_rate,weight_decay,num_train_epochs,warmup_proportion,no_cuda,gradient_accumulation_steps,aug_train,eval_step,pred_distill,data_url,temperature,training_time,accuracy,eval_time,meta_amb_precision,meta_amb_recall,meta_amb_f1-score,meta_amb_support,meta_minus_m_precision,meta_minus_m_recall,meta_minus_m_f1-score,meta_minus_m_support,meta_plus_m_precision,meta_plus_m_recall,meta_plus_m_f1-score,meta_plus_m_support,meta_zero_precision,meta_zero_recall,meta_zero_f1-score,meta_zero_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,model_size,memory,parameters
multiemo_en_medicine_text-run-1,multiemo_en_medicine_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_medicine_text-run-1,multiemo_en_medicine_text,data/models/TinyBERT_4L_312D/multiemo_en_medicine_text-run-1,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,395.88961900000004,0.8654434250764526,0.470894,0.3235294117647059,0.5,0.3928571428571429,22,0.904,0.849624060150376,0.875968992248062,133,0.9081632653061225,0.9175257731958762,0.9128205128205128,97,1.0,0.9333333333333333,0.9655172413793104,75,0.7839231692677071,0.8001207916698965,0.786790972326257,327,0.8882002562492888,0.8654434250764526,0.8749361344308484,327,58395396,58367536,14591884
multiemo_en_medicine_text-run-2,multiemo_en_medicine_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_medicine_text-run-2,multiemo_en_medicine_text,data/models/TinyBERT_4L_312D/multiemo_en_medicine_text-run-2,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,392.265482,0.8868501529051988,0.488756,0.4444444444444444,0.7272727272727273,0.5517241379310345,22,0.9322033898305084,0.8270676691729323,0.8764940239043824,133,0.9108910891089109,0.9484536082474226,0.9292929292929293,97,1.0,0.96,0.9795918367346939,75,0.8218847308459659,0.8656985011732705,0.8342757319657601,327,0.9086154870605497,0.8868501529051988,0.8939524101231858,327,58395396,58367536,14591884
multiemo_en_medicine_text-run-3,multiemo_en_medicine_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_medicine_text-run-3,multiemo_en_medicine_text,data/models/TinyBERT_4L_312D/multiemo_en_medicine_text-run-3,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,396.50858900000003,0.8593272171253823,0.481213,0.32558139534883723,0.6363636363636364,0.4307692307692308,22,0.9391304347826087,0.8120300751879699,0.8709677419354838,133,0.8979591836734694,0.9072164948453608,0.9025641025641026,97,1.0,0.9466666666666667,0.9726027397260273,75,0.7906677534512289,0.8255692182659085,0.7942259537487111,327,0.8995999368198407,0.8593272171253823,0.8740353400076833,327,58395396,58367536,14591884
multiemo_en_medicine_text-run-4,multiemo_en_medicine_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_medicine_text-run-4,multiemo_en_medicine_text,data/models/TinyBERT_4L_312D/multiemo_en_medicine_text-run-4,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,387.93894,0.8623853211009175,0.480948,0.3235294117647059,0.5,0.3928571428571429,22,0.9256198347107438,0.8421052631578947,0.8818897637795275,133,0.8712871287128713,0.9072164948453608,0.8888888888888888,97,1.0,0.9466666666666667,0.9726027397260273,75,0.7801090937970803,0.7989971061674805,0.7840596338128967,327,0.8860548518669754,0.8623853211009175,0.871870408034277,327,58395396,58367536,14591884
multiemo_en_medicine_text-run-5,multiemo_en_medicine_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_medicine_text-run-5,multiemo_en_medicine_text,data/models/TinyBERT_4L_312D/multiemo_en_medicine_text-run-5,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,384.76429,0.8746177370030581,0.464267,0.37142857142857144,0.5909090909090909,0.456140350877193,22,0.9186991869918699,0.849624060150376,0.8828125,133,0.9081632653061225,0.9175257731958762,0.9128205128205128,97,1.0,0.9466666666666667,0.9726027397260273,75,0.799572755931641,0.8261813977305025,0.8060940258559333,327,0.8974013980918691,0.8746177370030581,0.8836022796401836,327,58395396,58367536,14591884
multiemo_en_products_text-run-1,multiemo_en_products_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_products_text-run-1,multiemo_en_products_text,data/models/TinyBERT_4L_312D/multiemo_en_products_text-run-1,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,58.490166,0.8958333333333334,0.081231,0.7142857142857143,1.0,0.8333333333333333,10,0.9705882352941176,0.9428571428571428,0.9565217391304348,35,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.421218487394958,0.4857142857142857,0.447463768115942,48,0.856530112044818,0.8958333333333334,0.8710748792270531,48,58395396,58367536,14591884
multiemo_en_products_text-run-2,multiemo_en_products_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_products_text-run-2,multiemo_en_products_text,data/models/TinyBERT_4L_312D/multiemo_en_products_text-run-2,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,58.738757,0.8333333333333334,0.100555,0.6153846153846154,0.8,0.6956521739130435,10,0.9142857142857143,0.9142857142857143,0.9142857142857143,35,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.3824175824175824,0.4285714285714286,0.4024844720496894,48,0.7948717948717948,0.8333333333333334,0.8115942028985508,48,58395396,58367536,14591884
multiemo_en_products_text-run-3,multiemo_en_products_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_products_text-run-3,multiemo_en_products_text,data/models/TinyBERT_4L_312D/multiemo_en_products_text-run-3,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,61.411217,0.7291666666666666,0.084367,0.0,0.0,0.0,10,0.7291666666666666,1.0,0.8433734939759037,35,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.18229166666666666,0.25,0.21084337349397592,48,0.5316840277777778,0.7291666666666666,0.6149598393574297,48,58395396,58367536,14591884
multiemo_en_products_text-run-4,multiemo_en_products_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_products_text-run-4,multiemo_en_products_text,data/models/TinyBERT_4L_312D/multiemo_en_products_text-run-4,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,59.833386000000004,0.7291666666666666,0.087202,0.0,0.0,0.0,10,0.7291666666666666,1.0,0.8433734939759037,35,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.18229166666666666,0.25,0.21084337349397592,48,0.5316840277777778,0.7291666666666666,0.6149598393574297,48,58395396,58367536,14591884
multiemo_en_products_text-run-5,multiemo_en_products_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_products_text-run-5,multiemo_en_products_text,data/models/TinyBERT_4L_312D/multiemo_en_products_text-run-5,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,59.502069,0.8125,0.096069,0.5555555555555556,1.0,0.7142857142857143,10,0.9666666666666667,0.8285714285714286,0.8923076923076922,35,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.38055555555555554,0.4571428571428572,0.40164835164835166,48,0.820601851851852,0.8125,0.7994505494505494,48,58395396,58367536,14591884
multiemo_en_reviews_text-run-1,multiemo_en_reviews_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_reviews_text-run-1,multiemo_en_reviews_text,data/models/TinyBERT_4L_312D/multiemo_en_reviews_text-run-1,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,56.521523,0.7,0.083501,0.6111111111111112,0.6111111111111112,0.6111111111111112,18,0.0,0.0,0.0,4,0.75,0.8571428571428571,0.7999999999999999,28,0.0,0.0,0.0,0,0.3402777777777778,0.3670634920634921,0.35277777777777775,50,0.64,0.7,0.6679999999999999,50,58395396,58367536,14591884
multiemo_en_reviews_text-run-2,multiemo_en_reviews_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_reviews_text-run-2,multiemo_en_reviews_text,data/models/TinyBERT_4L_312D/multiemo_en_reviews_text-run-2,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,56.1858,0.66,0.1341,0.5555555555555556,0.5555555555555556,0.5555555555555556,18,0.0,0.0,0.0,4,0.71875,0.8214285714285714,0.7666666666666666,28,0.0,0.0,0.0,0,0.3185763888888889,0.34424603174603174,0.33055555555555555,50,0.6025,0.66,0.6293333333333333,50,58395396,58367536,14591884
multiemo_en_reviews_text-run-3,multiemo_en_reviews_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_reviews_text-run-3,multiemo_en_reviews_text,data/models/TinyBERT_4L_312D/multiemo_en_reviews_text-run-3,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,55.13738,0.74,0.136686,0.6470588235294118,0.6111111111111112,0.6285714285714287,18,0.0,0.0,0.0,4,0.7878787878787878,0.9285714285714286,0.8524590163934426,28,0.0,0.0,0.0,0,0.35873440285204994,0.38492063492063494,0.3702576112412178,50,0.6741532976827094,0.74,0.7036627634660423,50,58395396,58367536,14591884
multiemo_en_reviews_text-run-4,multiemo_en_reviews_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_reviews_text-run-4,multiemo_en_reviews_text,data/models/TinyBERT_4L_312D/multiemo_en_reviews_text-run-4,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,57.185838000000004,0.68,0.06771,0.5454545454545454,0.6666666666666666,0.6,18,0.0,0.0,0.0,4,0.7857142857142857,0.7857142857142857,0.7857142857142857,28,0.0,0.0,0.0,0,0.33279220779220775,0.3630952380952381,0.3464285714285714,50,0.6363636363636364,0.68,0.6559999999999999,50,58395396,58367536,14591884
multiemo_en_reviews_text-run-5,multiemo_en_reviews_text,TinyBERT_4L_312D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_text,data/models/TMP_TinyBERT_4L_312D/multiemo_en_reviews_text-run-5,multiemo_en_reviews_text,data/models/TinyBERT_4L_312D/multiemo_en_reviews_text-run-5,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,55.351752000000005,0.72,0.076301,0.65,0.7222222222222222,0.6842105263157895,18,0.0,0.0,0.0,4,0.7666666666666667,0.8214285714285714,0.793103448275862,28,0.0,0.0,0.0,0,0.3541666666666667,0.3859126984126984,0.36932849364791287,50,0.6633333333333334,0.72,0.690453720508167,50,58395396,58367536,14591884
multiemo_en_Nhotels_text-run-1,multiemo_en_hotels_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nhotels_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nhotels_text-run-1,multiemo_en_Nhotels_text,data/models/TinyBERT_6L_768D/multiemo_en_Nhotels_text-run-1,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,891.575043,0.7367088607594937,1.832749,0.47619047619047616,0.23255813953488372,0.3125,86,0.8146067415730337,0.8682634730538922,0.8405797101449275,167,0.6713286713286714,0.96,0.7901234567901235,100,0.9375,0.7142857142857143,0.8108108108108109,42,0.7249064722730453,0.6937768317186226,0.6885034944364655,395,0.7177204403239107,0.7367088607594937,0.7096663577905552,395,270236395,270194704,67548676
multiemo_en_Nhotels_text-run-2,multiemo_en_hotels_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nhotels_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nhotels_text-run-2,multiemo_en_Nhotels_text,data/models/TinyBERT_6L_768D/multiemo_en_Nhotels_text-run-2,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,904.101255,0.7443037974683544,1.867351,0.45454545454545453,0.3488372093023256,0.39473684210526316,86,0.8103448275862069,0.844311377245509,0.8269794721407624,167,0.75,0.93,0.8303571428571428,100,0.967741935483871,0.7142857142857143,0.821917808219178,42,0.7456580544038831,0.7093585752083873,0.7184978163305866,395,0.7343383711091853,0.7443037974683544,0.7331878544290625,395,270236395,270194704,67548676
multiemo_en_Nhotels_text-run-3,multiemo_en_hotels_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nhotels_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nhotels_text-run-3,multiemo_en_Nhotels_text,data/models/TinyBERT_6L_768D/multiemo_en_Nhotels_text-run-3,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,893.141208,0.7367088607594937,1.835123,0.4838709677419355,0.3488372093023256,0.4054054054054055,86,0.7880434782608695,0.8682634730538922,0.8262108262108262,167,0.7421875,0.95,0.8333333333333334,100,1.0,0.5,0.6666666666666666,42,0.7535254865007013,0.6667751705890544,0.682904057904058,395,0.7327466179629664,0.7367088607594937,0.719431408039003,395,270236395,270194704,67548676
multiemo_en_Nhotels_text-run-4,multiemo_en_hotels_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nhotels_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nhotels_text-run-4,multiemo_en_Nhotels_text,data/models/TinyBERT_6L_768D/multiemo_en_Nhotels_text-run-4,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,891.793701,0.7443037974683544,1.832703,0.6585365853658537,0.313953488372093,0.42519685039370075,86,0.7900552486187845,0.8562874251497006,0.82183908045977,167,0.6666666666666666,0.98,0.7935222672064778,100,1.0,0.6190476190476191,0.7647058823529412,42,0.7788146251628262,0.6923221331423531,0.7013160201032225,395,0.7525064291834609,0.7443037974683544,0.7222377958230662,395,270236395,270194704,67548676
multiemo_en_Nhotels_text-run-5,multiemo_en_hotels_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nhotels_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nhotels_text-run-5,multiemo_en_Nhotels_text,data/models/TinyBERT_6L_768D/multiemo_en_Nhotels_text-run-5,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,899.198401,0.7645569620253164,1.825973,0.5714285714285714,0.37209302325581395,0.45070422535211263,86,0.8011049723756906,0.8682634730538922,0.8333333333333333,167,0.7401574803149606,0.94,0.8281938325991189,100,1.0,0.7380952380952381,0.8493150684931507,42,0.7781727560298056,0.729612933601236,0.7403866149444289,395,0.7568180647116292,0.7645569620253164,0.7504249270470192,395,270236395,270194704,67548676
multiemo_en_Nmedicine_text-run-1,multiemo_en_medicine_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nmedicine_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nmedicine_text-run-1,multiemo_en_Nmedicine_text,data/models/TinyBERT_6L_768D/multiemo_en_Nmedicine_text-run-1,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1058.132748,0.40672782874617736,1.576032,0.0,0.0,0.0,22,0.40672782874617736,1.0,0.5782608695652174,133,0.0,0.0,0.0,97,0.0,0.0,0.0,75,0.10168195718654434,0.25,0.14456521739130435,327,0.16542752667657978,0.40672782874617736,0.23519478792713736,327,270236395,270194704,67548676
multiemo_en_Nmedicine_text-run-2,multiemo_en_medicine_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nmedicine_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nmedicine_text-run-2,multiemo_en_Nmedicine_text,data/models/TinyBERT_6L_768D/multiemo_en_Nmedicine_text-run-2,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1037.3484899999999,0.7828746177370031,1.596856,0.23333333333333334,0.6363636363636364,0.34146341463414637,22,0.8307692307692308,0.8120300751879699,0.8212927756653993,133,0.961038961038961,0.7628865979381443,0.8505747126436781,97,1.0,0.8,0.888888888888889,75,0.7562853812853813,0.7528200773724376,0.7255549479580281,327,0.8680318661970039,0.7828746177370031,0.8132004528396108,327,270236395,270194704,67548676
multiemo_en_Nmedicine_text-run-3,multiemo_en_medicine_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nmedicine_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nmedicine_text-run-3,multiemo_en_Nmedicine_text,data/models/TinyBERT_6L_768D/multiemo_en_Nmedicine_text-run-3,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1041.486145,0.764525993883792,1.572258,0.25806451612903225,0.7272727272727273,0.38095238095238093,22,0.8111888111888111,0.8721804511278195,0.8405797101449276,133,0.9402985074626866,0.6494845360824743,0.7682926829268293,97,1.0,0.7333333333333333,0.846153846153846,75,0.7523879586951325,0.7455677619540886,0.708994655044496,327,0.8555794693175266,0.764525993883792,0.7894923013323201,327,270236395,270194704,67548676
multiemo_en_Nmedicine_text-run-4,multiemo_en_medicine_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nmedicine_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nmedicine_text-run-4,multiemo_en_Nmedicine_text,data/models/TinyBERT_6L_768D/multiemo_en_Nmedicine_text-run-4,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1039.2804,0.7706422018348624,1.581585,0.22950819672131148,0.6363636363636364,0.3373493975903614,22,0.8226950354609929,0.8721804511278195,0.8467153284671532,133,0.9538461538461539,0.6391752577319587,0.765432098765432,97,1.0,0.8,0.888888888888889,75,0.7515123465071145,0.7369298363058536,0.7095964284279589,327,0.862356871459504,0.7706422018348624,0.7980073568196725,327,270236395,270194704,67548676
multiemo_en_Nmedicine_text-run-5,multiemo_en_medicine_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nmedicine_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nmedicine_text-run-5,multiemo_en_Nmedicine_text,data/models/TinyBERT_6L_768D/multiemo_en_Nmedicine_text-run-5,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1042.444898,0.7370030581039755,1.587784,0.18181818181818182,0.5454545454545454,0.2727272727272727,22,0.8214285714285714,0.8646616541353384,0.8424908424908425,133,0.9298245614035088,0.5463917525773195,0.6883116883116882,97,0.953125,0.8133333333333334,0.8776978417266187,75,0.7215490786625656,0.6924603213751341,0.6703069113141055,327,0.8407564448200012,0.7370030581039755,0.7664980243027897,327,270236395,270194704,67548676
multiemo_en_Nproducts_text-run-1,multiemo_en_products_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nproducts_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nproducts_text-run-1,multiemo_en_Nproducts_text,data/models/TinyBERT_6L_768D/multiemo_en_Nproducts_text-run-1,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1628.8913459999999,0.7083333333333334,0.270219,0.4666666666666667,0.7,0.56,10,0.9230769230769231,0.6857142857142857,0.7868852459016394,35,1.0,1.0,1.0,2,0.2,1.0,0.33333333333333337,1,0.6474358974358975,0.8464285714285714,0.6700546448087432,48,0.8161324786324786,0.7083333333333334,0.7390482695810565,48,270236395,270194704,67548676
