name,eval_task_name,model_name,data_dir,teacher_model,student_model,task_name,output_dir,cache_dir,max_seq_length,do_eval,do_lower_case,train_batch_size,eval_batch_size,learning_rate,weight_decay,num_train_epochs,warmup_proportion,no_cuda,gradient_accumulation_steps,aug_train,eval_step,pred_distill,data_url,temperature,training_time,accuracy,eval_time,meta_amb_precision,meta_amb_recall,meta_amb_f1-score,meta_amb_support,meta_minus_m_precision,meta_minus_m_recall,meta_minus_m_f1-score,meta_minus_m_support,meta_plus_m_precision,meta_plus_m_recall,meta_plus_m_f1-score,meta_plus_m_support,meta_zero_precision,meta_zero_recall,meta_zero_f1-score,meta_zero_support,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,model_size,memory,parameters
multiemo_en_Nproducts_text-run-2,multiemo_en_products_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nproducts_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nproducts_text-run-2,multiemo_en_Nproducts_text,data/models/TinyBERT_6L_768D/multiemo_en_Nproducts_text-run-2,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1612.687993,0.75,0.246159,0.5833333333333334,0.7,0.6363636363636365,10,0.9642857142857143,0.7714285714285715,0.8571428571428572,35,0.4,1.0,0.5714285714285715,2,0.0,0.0,0.0,1,0.48690476190476195,0.6178571428571429,0.5162337662337663,48,0.8413194444444444,0.75,0.7813852813852815,48,270236395,270194704,67548676
multiemo_en_Nproducts_text-run-3,multiemo_en_products_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nproducts_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nproducts_text-run-3,multiemo_en_Nproducts_text,data/models/TinyBERT_6L_768D/multiemo_en_Nproducts_text-run-3,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1652.673129,0.625,0.287402,0.36363636363636365,0.4,0.380952380952381,10,0.96,0.6857142857142857,0.7999999999999999,35,0.6666666666666666,1.0,0.8,2,0.0,0.0,0.0,1,0.49757575757575756,0.5214285714285715,0.49523809523809526,48,0.8035353535353535,0.625,0.6960317460317459,48,270236395,270194704,67548676
multiemo_en_Nproducts_text-run-4,multiemo_en_products_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nproducts_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nproducts_text-run-4,multiemo_en_Nproducts_text,data/models/TinyBERT_6L_768D/multiemo_en_Nproducts_text-run-4,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1629.34251,0.6041666666666666,0.282178,0.4,0.4,0.4000000000000001,10,0.9615384615384616,0.7142857142857143,0.819672131147541,35,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.3403846153846154,0.2785714285714286,0.3049180327868853,48,0.7844551282051282,0.6041666666666666,0.6810109289617486,48,270236395,270194704,67548676
multiemo_en_Nproducts_text-run-5,multiemo_en_products_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nproducts_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nproducts_text-run-5,multiemo_en_Nproducts_text,data/models/TinyBERT_6L_768D/multiemo_en_Nproducts_text-run-5,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1620.812751,0.7083333333333334,0.28292,0.5,0.6,0.5454545454545454,10,0.9615384615384616,0.7142857142857143,0.819672131147541,35,1.0,1.0,1.0,2,0.125,1.0,0.2222222222222222,1,0.6466346153846154,0.8285714285714285,0.6468372247060772,48,0.8495592948717948,0.7083333333333334,0.7576102555610752,48,270236395,270194704,67548676
multiemo_en_Nreviews_text-run-1,multiemo_en_reviews_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nreviews_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nreviews_text-run-1,multiemo_en_Nreviews_text,data/models/TinyBERT_6L_768D/multiemo_en_Nreviews_text-run-1,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1674.083322,0.72,0.205309,0.8333333333333334,0.5555555555555556,0.6666666666666667,18,0.5,1.0,0.6666666666666666,4,0.8148148148148148,0.7857142857142857,0.7999999999999999,28,0.0,0.0,0.0,0,0.5370370370370371,0.5853174603174603,0.5333333333333333,50,0.7962962962962962,0.72,0.7413333333333333,50,270236395,270194704,67548676
multiemo_en_Nreviews_text-run-2,multiemo_en_reviews_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nreviews_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nreviews_text-run-2,multiemo_en_Nreviews_text,data/models/TinyBERT_6L_768D/multiemo_en_Nreviews_text-run-2,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1633.764272,0.48,0.261349,0.16666666666666666,0.05555555555555555,0.08333333333333333,18,0.14285714285714285,0.25,0.18181818181818182,4,0.6666666666666666,0.7857142857142857,0.721311475409836,28,0.0,0.0,0.0,0,0.24404761904761904,0.27281746031746035,0.24661574764033778,50,0.4447619047619047,0.48,0.4484798807749627,50,270236395,270194704,67548676
multiemo_en_Nreviews_text-run-3,multiemo_en_reviews_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nreviews_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nreviews_text-run-3,multiemo_en_Nreviews_text,data/models/TinyBERT_6L_768D/multiemo_en_Nreviews_text-run-3,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1631.487073,0.7,0.291316,0.7857142857142857,0.6111111111111112,0.6875000000000001,18,0.5,0.75,0.6,4,0.875,0.75,0.8076923076923077,28,0.0,0.0,0.0,0,0.5401785714285714,0.5277777777777778,0.523798076923077,50,0.8128571428571427,0.7,0.7478076923076924,50,270236395,270194704,67548676
multiemo_en_Nreviews_text-run-4,multiemo_en_reviews_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nreviews_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nreviews_text-run-4,multiemo_en_Nreviews_text,data/models/TinyBERT_6L_768D/multiemo_en_Nreviews_text-run-4,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1648.523063,0.54,0.317368,0.6,0.3333333333333333,0.42857142857142855,18,0.2857142857142857,0.5,0.36363636363636365,4,0.7916666666666666,0.6785714285714286,0.7307692307692307,28,0.0,0.0,0.0,0,0.41934523809523805,0.37797619047619047,0.38074425574425574,50,0.6821904761904761,0.54,0.5926073926073926,50,270236395,270194704,67548676
multiemo_en_Nreviews_text-run-5,multiemo_en_reviews_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_Nreviews_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_Nreviews_text-run-5,multiemo_en_Nreviews_text,data/models/TinyBERT_6L_768D/multiemo_en_Nreviews_text-run-5,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,1627.401484,0.66,0.23635,0.6428571428571429,0.5,0.5625000000000001,18,0.375,0.75,0.5,4,0.84,0.75,0.7924528301886793,28,0.0,0.0,0.0,0,0.46446428571428566,0.5,0.4637382075471698,50,0.7318285714285715,0.66,0.6862735849056604,50,270236395,270194704,67548676
multiemo_en_hotels_text-run-1,multiemo_en_hotels_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_hotels_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_hotels_text-run-1,multiemo_en_hotels_text,data/models/TinyBERT_6L_768D/multiemo_en_hotels_text-run-1,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,854.259352,0.8430379746835444,1.841974,0.676056338028169,0.5581395348837209,0.6114649681528661,86,0.8651685393258427,0.9221556886227545,0.8927536231884058,167,0.8571428571428571,0.9,0.8780487804878048,100,1.0,0.9761904761904762,0.9879518072289156,42,0.8495919336242173,0.8391214249242379,0.842554794764498,395,0.8362994350686682,0.8430379746835444,0.8379106235088739,395,270236395,270194704,67548676
multiemo_en_hotels_text-run-2,multiemo_en_hotels_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_hotels_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_hotels_text-run-2,multiemo_en_hotels_text,data/models/TinyBERT_6L_768D/multiemo_en_hotels_text-run-2,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,846.5930269999999,0.8556962025316456,1.834515,0.7027027027027027,0.6046511627906976,0.6499999999999999,86,0.8901734104046243,0.9221556886227545,0.9058823529411765,167,0.8504672897196262,0.91,0.8792270531400966,100,1.0,0.9761904761904762,0.9879518072289156,42,0.8608358507067383,0.8532493319009822,0.8557653033275471,395,0.8509825846632082,0.8556962025316456,0.8521494535665838,395,270236395,270194704,67548676
multiemo_en_hotels_text-run-3,multiemo_en_hotels_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_hotels_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_hotels_text-run-3,multiemo_en_hotels_text,data/models/TinyBERT_6L_768D/multiemo_en_hotels_text-run-3,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,844.801151,0.8405063291139241,1.830243,0.6712328767123288,0.5697674418604651,0.6163522012578616,86,0.8532608695652174,0.9401197604790419,0.8945868945868946,167,0.8787878787878788,0.87,0.8743718592964824,100,1.0,0.9285714285714286,0.962962962962963,42,0.8508204062663562,0.827114657727734,0.8370684795260503,395,0.8356946341606063,0.8405063291139241,0.8361618508310891,395,270236395,270194704,67548676
multiemo_en_hotels_text-run-4,multiemo_en_hotels_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_hotels_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_hotels_text-run-4,multiemo_en_hotels_text,data/models/TinyBERT_6L_768D/multiemo_en_hotels_text-run-4,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,843.641337,0.8329113924050633,1.838112,0.6363636363636364,0.5697674418604651,0.6012269938650306,86,0.8670520231213873,0.8982035928143712,0.8823529411764706,167,0.8584905660377359,0.91,0.883495145631068,100,1.0,0.9285714285714286,0.962962962962963,42,0.8404765563806899,0.8266356158115662,0.8325095109088831,395,0.8287949802337164,0.8329113924050633,0.8300061307757327,395,270236395,270194704,67548676
multiemo_en_hotels_text-run-5,multiemo_en_hotels_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_hotels_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_hotels_text-run-5,multiemo_en_hotels_text,data/models/TinyBERT_6L_768D/multiemo_en_hotels_text-run-5,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,842.849922,0.8582278481012658,1.897225,0.7066666666666667,0.6162790697674418,0.6583850931677019,86,0.884393063583815,0.9161676646706587,0.9,167,0.8679245283018868,0.92,0.8932038834951457,100,1.0,0.9761904761904762,0.9879518072289156,42,0.8647460646380921,0.8571593026571442,0.8598851959729408,395,0.8538213361570105,0.8582278481012658,0.8550265373811428,395,270236395,270194704,67548676
multiemo_en_medicine_text-run-1,multiemo_en_medicine_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_medicine_text-run-1,multiemo_en_medicine_text,data/models/TinyBERT_6L_768D/multiemo_en_medicine_text-run-1,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,698.952278,0.5076452599388379,1.573126,0.0,0.0,0.0,22,0.0,0.0,0.0,133,0.375968992248062,1.0,0.5464788732394367,97,1.0,0.92,0.9583333333333334,75,0.3439922480620155,0.48,0.3762030516431925,327,0.3408837683426973,0.5076452599388379,0.38190657707714176,327,270236395,270194704,67548676
multiemo_en_medicine_text-run-2,multiemo_en_medicine_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_medicine_text-run-2,multiemo_en_medicine_text,data/models/TinyBERT_6L_768D/multiemo_en_medicine_text-run-2,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,693.338656,0.8837920489296636,1.586399,0.37142857142857144,0.5909090909090909,0.456140350877193,22,0.95,0.8571428571428571,0.9011857707509882,133,0.900990099009901,0.9381443298969072,0.9191919191919191,97,1.0,0.9466666666666667,0.9726027397260273,75,0.8056046676096181,0.8332157361538804,0.8122801951365319,327,0.9080044898329939,0.8837920489296636,0.892965189205651,327,270236395,270194704,67548676
multiemo_en_medicine_text-run-3,multiemo_en_medicine_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_medicine_text-run-3,multiemo_en_medicine_text,data/models/TinyBERT_6L_768D/multiemo_en_medicine_text-run-3,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,705.771344,0.8532110091743119,1.580339,0.34375,0.5,0.4074074074074074,22,0.9105691056910569,0.8421052631578947,0.8749999999999999,133,0.8431372549019608,0.8865979381443299,0.864321608040201,97,1.0,0.9333333333333333,0.9655172413793104,75,0.7743640901482545,0.7905091336588894,0.7780615642067297,327,0.8729434397015313,0.8532110091743119,0.8611344099275556,327,270236395,270194704,67548676
multiemo_en_medicine_text-run-4,multiemo_en_medicine_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_medicine_text-run-4,multiemo_en_medicine_text,data/models/TinyBERT_6L_768D/multiemo_en_medicine_text-run-4,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,689.770698,0.8532110091743119,1.575196,0.28,0.3181818181818182,0.29787234042553196,22,0.8923076923076924,0.8721804511278195,0.8821292775665398,133,0.8431372549019608,0.8865979381443299,0.864321608040201,97,1.0,0.9333333333333333,0.9655172413793104,75,0.7538612368024133,0.7525733851968253,0.7524601168528958,327,0.861227023860591,0.8532110091743119,0.8566647537891721,327,270236395,270194704,67548676
multiemo_en_medicine_text-run-5,multiemo_en_medicine_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_medicine_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_medicine_text-run-5,multiemo_en_medicine_text,data/models/TinyBERT_6L_768D/multiemo_en_medicine_text-run-5,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,698.283947,0.8562691131498471,1.590348,0.37142857142857144,0.5909090909090909,0.456140350877193,22,0.9310344827586207,0.8120300751879699,0.8674698795180722,133,0.8380952380952381,0.9072164948453608,0.8712871287128713,97,1.0,0.9466666666666667,0.9726027397260273,75,0.7851395730706076,0.8142055819022721,0.791875024708541,327,0.8816338008365847,0.8562691131498471,0.8650417084397627,327,270236395,270194704,67548676
multiemo_en_products_text-run-1,multiemo_en_products_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_products_text-run-1,multiemo_en_products_text,data/models/TinyBERT_6L_768D/multiemo_en_products_text-run-1,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,113.159778,0.7291666666666666,0.300365,0.0,0.0,0.0,10,0.7291666666666666,1.0,0.8433734939759037,35,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.18229166666666666,0.25,0.21084337349397592,48,0.5316840277777778,0.7291666666666666,0.6149598393574297,48,270236395,270194704,67548676
multiemo_en_products_text-run-2,multiemo_en_products_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_products_text-run-2,multiemo_en_products_text,data/models/TinyBERT_6L_768D/multiemo_en_products_text-run-2,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,111.92853,0.7916666666666666,0.269567,0.5555555555555556,1.0,0.7142857142857143,10,0.9333333333333333,0.8,0.8615384615384616,35,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.37222222222222223,0.45,0.393956043956044,48,0.7962962962962963,0.7916666666666666,0.777014652014652,48,270236395,270194704,67548676
multiemo_en_products_text-run-3,multiemo_en_products_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_products_text-run-3,multiemo_en_products_text,data/models/TinyBERT_6L_768D/multiemo_en_products_text-run-3,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,112.609801,0.75,0.270872,0.5,0.8,0.6153846153846154,10,0.875,0.8,0.8358208955223881,35,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.34375,0.4,0.3628013777267509,48,0.7421875,0.75,0.7376578645235363,48,270236395,270194704,67548676
multiemo_en_products_text-run-4,multiemo_en_products_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_products_text-run-4,multiemo_en_products_text,data/models/TinyBERT_6L_768D/multiemo_en_products_text-run-4,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,113.82114899999999,0.7916666666666666,0.272919,0.5,1.0,0.6666666666666666,10,1.0,0.8,0.888888888888889,35,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.375,0.45,0.3888888888888889,48,0.8333333333333334,0.7916666666666666,0.7870370370370371,48,270236395,270194704,67548676
multiemo_en_products_text-run-5,multiemo_en_products_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_products_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_products_text-run-5,multiemo_en_products_text,data/models/TinyBERT_6L_768D/multiemo_en_products_text-run-5,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,113.644695,0.7083333333333334,0.264059,0.4166666666666667,1.0,0.5882352941176471,10,1.0,0.6857142857142857,0.8135593220338984,35,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.3541666666666667,0.42142857142857143,0.3504486540378864,48,0.8159722222222222,0.7083333333333334,0.7157693585908941,48,270236395,270194704,67548676
multiemo_en_reviews_text-run-1,multiemo_en_reviews_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_reviews_text-run-1,multiemo_en_reviews_text,data/models/TinyBERT_6L_768D/multiemo_en_reviews_text-run-1,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,105.19733099999999,0.56,0.266881,0.0,0.0,0.0,18,0.0,0.0,0.0,4,0.56,1.0,0.717948717948718,28,0.0,0.0,0.0,0,0.14,0.25,0.1794871794871795,50,0.31360000000000005,0.56,0.40205128205128204,50,270236395,270194704,67548676
multiemo_en_reviews_text-run-2,multiemo_en_reviews_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_reviews_text-run-2,multiemo_en_reviews_text,data/models/TinyBERT_6L_768D/multiemo_en_reviews_text-run-2,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,103.468174,0.7,0.301034,0.6111111111111112,0.6111111111111112,0.6111111111111112,18,0.0,0.0,0.0,4,0.75,0.8571428571428571,0.7999999999999999,28,0.0,0.0,0.0,0,0.3402777777777778,0.3670634920634921,0.35277777777777775,50,0.64,0.7,0.6679999999999999,50,270236395,270194704,67548676
multiemo_en_reviews_text-run-3,multiemo_en_reviews_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_reviews_text-run-3,multiemo_en_reviews_text,data/models/TinyBERT_6L_768D/multiemo_en_reviews_text-run-3,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,104.23981599999999,0.74,0.255961,0.65,0.7222222222222222,0.6842105263157895,18,0.0,0.0,0.0,4,0.8,0.8571428571428571,0.8275862068965518,28,0.0,0.0,0.0,0,0.36250000000000004,0.3948412698412698,0.37794918330308536,50,0.682,0.74,0.7097640653357533,50,270236395,270194704,67548676
multiemo_en_reviews_text-run-4,multiemo_en_reviews_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_reviews_text-run-4,multiemo_en_reviews_text,data/models/TinyBERT_6L_768D/multiemo_en_reviews_text-run-4,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,104.222381,0.68,0.287074,0.5555555555555556,0.5555555555555556,0.5555555555555556,18,0.0,0.0,0.0,4,0.75,0.8571428571428571,0.7999999999999999,28,0.0,0.0,0.0,0,0.3263888888888889,0.35317460317460314,0.3388888888888889,50,0.62,0.68,0.648,50,270236395,270194704,67548676
multiemo_en_reviews_text-run-5,multiemo_en_reviews_text,TinyBERT_6L_768D,data/multiemo2,data/models/bert-base-uncased/multiemo_en_reviews_text,data/models/TMP_TinyBERT_6L_768D/multiemo_en_reviews_text-run-5,multiemo_en_reviews_text,data/models/TinyBERT_6L_768D/multiemo_en_reviews_text-run-5,,256,False,True,8,16,5e-05,0.01,4.0,0.0,False,1,False,50,True,,1.0,104.197716,0.72,0.249178,0.6666666666666666,0.5555555555555556,0.606060606060606,18,0.0,0.0,0.0,4,0.7428571428571429,0.9285714285714286,0.8253968253968255,28,0.0,0.0,0.0,0,0.35238095238095235,0.37103174603174605,0.3578643578643579,50,0.6559999999999999,0.72,0.6804040404040405,50,270236395,270194704,67548676
